Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.Hosts.HostNumberOfEntries,false,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig,true,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement,true,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AllowedMACAddresses,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AssociatedConnection,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPLeaseTime,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPRelay,false,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerConfigurable,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerEnable,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DNSServers,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DomainName,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface,true,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1,true,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.Enable,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceAddressingType,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceIPAddress,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceSubnetMask,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_CMCC_IPv6Address,true,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_CMCC_IPv6Address.LocalAddress,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterfaceNumberOfEntries,false,2025-07-29T14:49:13.180Z,false,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPRouters,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"192.168.1.1",xsd:string,2025-07-29T15:14:44.096Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MaxAddress,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"192.168.1.254",xsd:string,2025-07-29T15:14:44.096Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MinAddress,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"192.168.1.2",xsd:string,2025-07-29T15:14:44.096Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughLease,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughMACAddress,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.ReservedAddresses,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.SubnetMask,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.UseAllocatedWAN,false,2025-07-29T14:49:13.180Z,true,2025-07-29T14:49:13.180Z,"",,,,,,
